,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,team
2022-23,2.7,5.0,10.4,33.0,-0.6,acc,0.4,14.1,43.0,0.2,0.547,86.0,0.547,47.0,0.372,32.0,0.406,13.0,,,,368.0,-1.0,10.4,32.0,0.4,31.0,15.5,naheem-mcleod-1,107.0,106.0,Center,0.2,1.0,florida-state,0.0,0.0,,0.0,12.2,75.0,0.529,12.2,14.0,86.0,0.547,47.0,16.1,,0.6,0.061,Naheem McLeod,Wake Forest
2022-23,20.6,38.0,1.6,5.0,0.5,acc,1.3,9.2,27.0,0.2,0.467,92.0,0.402,37.0,0.272,25.0,0.76,19.0,,,,353.0,-0.8,4.1,12.0,0.3,43.0,13.3,chandler-jackson-1,105.0,115.0,Guard,3.1,19.0,florida-state,0.348,32.0,0.375,12.0,6.6,39.0,0.505,16.8,21.0,60.0,0.417,25.0,18.2,,0.5,0.06,Chandler Jackson,Wake Forest
2022-23,8.9,12.0,3.1,7.0,-3.2,acc,-0.2,21.4,46.0,0.2,0.535,57.0,0.474,27.0,0.175,10.0,0.3,3.0,,,,259.0,-3.1,4.1,9.0,-0.1,27.0,9.0,baba-miller-1,64.0,62.0,Forward,1.3,6.0,florida-state,0.491,28.0,0.25,7.0,12.7,55.0,0.518,25.4,21.0,29.0,0.69,20.0,16.4,,0.0,0.008,Baba Miller,Wake Forest
2022-23,9.2,12.0,0.5,1.0,-4.7,acc,-1.8,8.9,17.0,0.0,0.333,54.0,0.241,13.0,0.222,12.0,0.75,9.0,,,,230.0,-3.0,2.6,5.0,-0.1,12.0,4.3,tom-house-1,45.0,48.0,Guard,0.8,3.0,florida-state,0.759,41.0,0.244,10.0,5.7,22.0,0.377,11.8,8.0,13.0,0.231,3.0,15.1,,-0.1,-0.024,Tom House,Wake Forest
2022-23,2.5,2.0,2.3,3.0,-4.0,acc,-0.4,15.1,19.0,0.0,0.667,24.0,0.583,14.0,0.417,10.0,0.4,4.0,,,,152.0,-3.6,3.1,4.0,0.0,24.0,7.5,deante-green-1,36.0,31.0,Forward,0.8,2.0,florida-state,0.417,10.0,0.4,4.0,9.1,23.0,0.626,23.8,9.0,14.0,0.714,10.0,12.7,,0.1,0.023,De'Ante Green,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-3.3,acc,-1.4,6.3,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,19.0,-1.9,6.3,1.0,0.1,4.0,12.7,sola-adebisi-1,6.0,5.0,Forward,0.0,0.0,florida-state,0.0,0.0,,0.0,6.3,2.0,1.017,25.3,1.0,2.0,1.0,2.0,10.7,,0.0,0.103,Sola Adebisi,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-12.9,acc,-8.0,0.0,0.0,0.0,0.3,5.0,0.2,1.0,0.0,0.0,,0.0,,,,10.0,-4.9,0.0,0.0,0.0,0.0,-2.0,isaac-spainhour-1,3.0,3.0,Guard,0.0,0.0,florida-state,0.8,4.0,0.25,1.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,25.7,,0.0,-0.125,Isaac Spainhour,Wake Forest
2022-23,0.0,0.0,0.0,0.0,1.3,acc,3.7,60.3,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-2.3,0.0,0.0,0.0,0.0,8.2,michael-brown-15,0.0,0.0,Forward,0.0,0.0,florida-state,,0.0,,0.0,30.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.065,Michael Brown,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-30.7,acc,-8.2,40.2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,6.0,-22.5,0.0,0.0,-0.1,0.0,-22.4,rj-morris-1,0.0,0.0,Guard,0.0,0.0,florida-state,0.0,0.0,,0.0,20.0,2.0,0.0,66.7,2.0,1.0,0.0,0.0,25.7,,-0.1,-0.427,R.J. Morris,Wake Forest
2022-23,0.0,0.0,0.0,0.0,0.8,acc,-3.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,4.0,4.0,29.9,1.0,0.0,0.0,11.2,max-thorpe-1,0.0,1.0,Guard,0.0,0.0,florida-state,,0.0,,0.0,15.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.073,Max Thorpe,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-11.4,acc,-0.1,17.2,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,7.0,-11.4,0.0,0.0,0.0,2.0,-2.4,cleveland-yates-1,0.0,0.0,Guard,0.0,0.0,florida-state,,0.0,,0.0,8.6,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.005,Cleveland Yates,Wake Forest
2022-23,8.2,43.0,0.2,2.0,1.0,acc,-0.5,10.9,102.0,0.8,0.52,407.0,0.41,167.0,0.145,59.0,0.898,53.0,,,,1070.0,1.5,1.0,10.0,1.7,71.0,14.4,miles-kelly-1,476.0,405.0,Guard,1.3,24.0,georgia-tech,0.577,235.0,0.379,89.0,5.9,112.0,0.547,10.1,49.0,172.0,0.453,78.0,23.1,,2.5,0.093,Miles Kelly,Wake Forest
2022-23,7.8,44.0,1.0,10.0,-1.4,acc,0.0,9.2,83.0,0.8,0.48,274.0,0.376,103.0,0.27,74.0,0.689,51.0,,,,1032.0,-1.4,1.5,14.0,0.9,73.0,10.3,dallan-coleman-1,314.0,285.0,Guard,1.5,26.0,georgia-tech,0.639,175.0,0.326,57.0,5.3,97.0,0.508,11.2,39.0,99.0,0.465,46.0,17.2,,1.6,0.064,Dallan Coleman,Wake Forest
2022-23,15.8,69.0,6.3,52.0,7.7,acc,3.6,20.6,157.0,1.6,0.591,215.0,0.591,127.0,0.4,86.0,0.651,56.0,,,,874.0,4.0,12.8,102.0,2.6,70.0,26.2,javon-franklin-1,310.0,340.0,Forward,3.1,46.0,georgia-tech,0.014,3.0,0.0,0.0,16.6,259.0,0.606,13.5,40.0,212.0,0.599,127.0,17.3,,4.2,0.193,Javon Franklin,Wake Forest
2022-23,8.1,36.0,0.7,6.0,-0.9,acc,0.0,9.0,67.0,0.6,0.514,252.0,0.421,106.0,0.171,43.0,0.814,35.0,,,,857.0,-0.9,1.9,15.0,1.2,59.0,12.4,lance-terry-1,294.0,261.0,Guard,1.2,18.0,georgia-tech,0.48,121.0,0.388,47.0,5.4,82.0,0.54,9.0,27.0,131.0,0.45,59.0,17.8,,1.8,0.085,Lance Terry,Wake Forest
2022-23,27.1,110.0,0.4,3.0,-1.2,acc,-0.4,10.0,69.0,0.7,0.462,262.0,0.393,103.0,0.225,59.0,0.695,41.0,,,,788.0,-0.8,1.0,7.0,0.8,60.0,13.2,kyle-sturdivant-1,283.0,297.0,Guard,1.8,24.0,georgia-tech,0.427,112.0,0.321,36.0,5.4,76.0,0.488,15.5,53.0,150.0,0.447,67.0,22.2,,1.4,0.072,Kyle Sturdivant,Wake Forest
2022-23,7.7,26.0,4.5,28.0,-0.5,acc,0.7,15.8,91.0,0.9,0.441,204.0,0.431,88.0,0.456,93.0,0.688,64.0,,,,658.0,-1.3,9.8,59.0,0.6,60.0,16.6,jalon-moore-1,244.0,248.0,Forward,2.0,22.0,georgia-tech,0.172,35.0,0.114,4.0,12.8,150.0,0.492,14.8,43.0,169.0,0.497,84.0,22.6,,1.5,0.09,Jalon Moore,Wake Forest
2022-23,29.5,89.0,2.8,16.0,4.4,acc,2.6,20.4,106.0,0.9,0.428,208.0,0.399,83.0,0.139,29.0,0.448,13.0,,,,596.0,1.9,5.3,29.0,0.5,42.0,16.6,deivon-smith-1,191.0,222.0,Guard,2.2,22.0,georgia-tech,0.221,46.0,0.261,12.0,12.7,135.0,0.431,12.6,32.0,162.0,0.438,71.0,21.7,,1.3,0.089,Deivon Smith,Wake Forest
2022-23,12.3,28.0,3.0,12.0,-1.3,acc,0.5,14.7,55.0,0.4,0.545,88.0,0.545,48.0,0.216,19.0,0.579,11.0,,,,428.0,-1.9,12.3,48.0,0.5,45.0,14.2,rodney-howard-1,107.0,126.0,Center,1.0,7.0,georgia-tech,0.0,0.0,,0.0,13.5,103.0,0.551,23.6,30.0,88.0,0.545,48.0,15.2,,0.9,0.083,Rodney Howard,Wake Forest
2022-23,13.2,15.0,0.5,1.0,-5.6,acc,-0.7,7.7,14.0,0.2,0.331,80.0,0.263,21.0,0.138,11.0,0.636,7.0,,,,208.0,-4.9,2.1,4.0,-0.2,21.0,4.4,tristan-maxwell-1,60.0,61.0,Guard,1.7,6.0,georgia-tech,0.45,36.0,0.306,11.0,4.8,18.0,0.352,9.6,9.0,44.0,0.227,10.0,23.1,,-0.1,-0.017,Tristan Maxwell,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-5.2,acc,-2.8,0.0,0.0,0.0,0.5,8.0,0.375,3.0,0.0,0.0,,0.0,,,,26.0,-2.4,0.0,0.0,0.0,3.0,5.6,freds-bagatskis-1,8.0,6.0,Forward,0.0,0.0,georgia-tech,0.75,6.0,0.333,2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.5,1.0,15.7,,0.0,0.04,Freds Bagatskis,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-30.3,acc,-8.4,25.4,4.0,0.0,0.286,7.0,0.286,2.0,0.286,2.0,0.5,1.0,,,,18.0,-21.9,12.2,2.0,-0.1,2.0,-6.6,cyril-martynov-1,5.0,5.0,Center,0.0,0.0,georgia-tech,0.0,0.0,,0.0,18.7,6.0,0.314,33.5,4.0,7.0,0.286,2.0,33.9,,-0.1,-0.218,Cyril Martynov,Wake Forest
2022-23,3.1,1.0,7.9,4.0,-4.4,acc,2.6,19.4,9.0,0.1,0.286,7.0,0.286,2.0,0.0,0.0,,0.0,,,,53.0,-7.0,12.4,6.0,0.0,13.0,8.7,jordan-meka-1,4.0,7.0,Forward,2.2,2.0,georgia-tech,0.0,0.0,,0.0,15.8,15.0,0.286,12.5,1.0,7.0,0.286,2.0,7.7,,0.1,0.071,Jordan Meka,Wake Forest
2022-23,28.4,1.0,0.0,0.0,-4.9,acc,-4.0,0.0,0.0,0.0,0.375,4.0,0.25,1.0,0.0,0.0,,0.0,,,,7.0,-0.9,0.0,0.0,0.0,2.0,-4.5,coleman-boyd-1,3.0,3.0,Guard,0.0,0.0,georgia-tech,0.75,3.0,0.333,1.0,0.0,0.0,0.375,20.0,1.0,1.0,0.0,0.0,36.5,,0.0,-0.113,Coleman Boyd,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-35.1,acc,-3.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,5.0,-32.0,0.0,0.0,0.0,2.0,1.0,jermontae-hill-1,2.0,1.0,Forward,0.0,0.0,georgia-tech,0.0,0.0,,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,20.4,,0.0,-0.062,Jermontae Hill,Wake Forest
2022-23,22.1,1.0,0.0,0.0,-17.4,acc,-1.9,49.1,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,7.0,-15.6,15.7,1.0,0.0,1.0,-2.7,brayden-daniels-1,0.0,1.0,Guard,0.0,0.0,georgia-tech,0.5,1.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,,0.0,-0.141,Brayden Daniels,Wake Forest
2022-23,30.7,140.0,0.2,2.0,-0.1,acc,-2.4,7.8,74.0,0.0,0.474,461.0,0.41,189.0,0.343,158.0,0.81,128.0,,,,1152.0,2.4,1.1,10.0,1.6,52.0,16.4,el-ellis-2,565.0,574.0,Guard,1.6,31.0,louisville,0.401,185.0,0.319,59.0,4.5,84.0,0.527,18.3,120.0,276.0,0.471,130.0,29.8,,1.6,0.056,El Ellis,Wake Forest
2022-23,7.6,34.0,1.4,12.0,-1.4,acc,-1.1,10.0,82.0,0.0,0.528,234.0,0.453,106.0,0.41,96.0,0.781,75.0,,,,993.0,-0.2,2.7,22.0,1.0,78.0,11.4,mike-james-4,322.0,300.0,Guard,1.0,17.0,louisville,0.419,98.0,0.357,35.0,6.4,104.0,0.576,18.9,65.0,136.0,0.522,71.0,18.2,,1.0,0.042,Michael James,Wake Forest
2022-23,7.1,25.0,1.9,13.0,-1.3,acc,-0.4,22.2,146.0,0.5,0.522,224.0,0.433,97.0,0.304,68.0,0.735,50.0,,,,800.0,-0.9,3.7,24.0,0.3,78.0,12.7,jaelyn-withers-1,284.0,262.0,Forward,1.6,22.0,louisville,0.429,96.0,0.417,40.0,13.0,170.0,0.554,21.7,71.0,128.0,0.445,57.0,21.4,,0.8,0.039,Jae'lyn Withers,Wake Forest
2022-23,5.5,20.0,2.2,16.0,-0.3,acc,-1.0,12.0,81.0,0.1,0.534,192.0,0.474,91.0,0.115,22.0,0.727,16.0,,,,818.0,0.7,6.0,40.0,0.9,47.0,12.2,jj-traynor-1,221.0,212.0,Forward,0.9,13.0,louisville,0.38,73.0,0.315,23.0,9.0,121.0,0.546,13.6,32.0,119.0,0.571,68.0,15.0,,1.0,0.047,JJ Traynor,Wake Forest
2022-23,8.1,26.0,0.7,4.0,-3.0,acc,-0.8,9.6,53.0,0.1,0.403,175.0,0.326,57.0,0.32,56.0,0.875,49.0,,,,674.0,-2.1,1.5,8.0,0.2,45.0,8.7,kamari-lands-1,190.0,182.0,Forward,1.7,19.0,louisville,0.48,84.0,0.321,27.0,5.5,61.0,0.471,13.7,32.0,91.0,0.33,30.0,18.2,,0.3,0.017,Kamari Lands,Wake Forest
2022-23,5.3,15.0,3.3,18.0,-1.5,acc,0.0,18.0,91.0,0.3,0.492,127.0,0.472,60.0,0.378,48.0,0.75,36.0,,,,615.0,-1.5,7.6,38.0,0.2,45.0,12.0,brandon-huntley-hatfield-1,161.0,164.0,Forward,1.5,15.0,louisville,0.142,18.0,0.278,5.0,12.8,129.0,0.537,23.5,46.0,109.0,0.505,55.0,16.7,,0.5,0.031,Brandon Huntley-Hatfield,Wake Forest
2022-23,4.4,11.0,1.6,8.0,-3.6,acc,-1.3,19.5,90.0,0.2,0.533,120.0,0.533,64.0,0.458,55.0,0.527,29.0,,,,561.0,-2.3,10.3,47.0,0.4,69.0,12.1,sydney-curry-1,157.0,161.0,Forward,0.9,8.0,louisville,0.0,0.0,,0.0,14.9,137.0,0.537,20.2,37.0,120.0,0.533,64.0,17.1,,0.5,0.039,Sydney Curry,Wake Forest
2022-23,12.2,12.0,0.6,1.0,-3.5,acc,-1.1,10.9,18.0,0.0,0.337,49.0,0.286,14.0,0.449,22.0,0.682,15.0,,,,201.0,-2.4,7.3,12.0,0.0,22.0,7.5,hercy-miller-1,48.0,55.0,Guard,1.2,4.0,louisville,0.469,23.0,0.217,5.0,9.1,30.0,0.404,14.4,10.0,26.0,0.346,9.0,18.1,,0.0,0.001,Hercy Miller,Wake Forest
2022-23,2.7,3.0,2.6,5.0,-4.3,acc,-0.3,15.1,27.0,0.1,0.375,32.0,0.375,12.0,0.563,18.0,0.333,6.0,,,,218.0,-4.0,12.4,22.0,-0.1,33.0,6.8,roosevelt-wheeler-1,30.0,39.0,Forward,1.4,5.0,louisville,0.031,1.0,0.0,0.0,13.7,49.0,0.37,16.5,8.0,31.0,0.387,12.0,11.7,,0.0,0.003,Roosevelt Wheeler,Wake Forest
2022-23,14.9,10.0,0.8,1.0,-6.3,acc,2.1,15.9,18.0,0.1,0.311,37.0,0.27,10.0,0.189,7.0,0.571,4.0,,,,138.0,-8.4,4.5,5.0,-0.3,28.0,3.9,fabio-basili-1,27.0,32.0,Guard,3.9,9.0,louisville,0.378,14.0,0.214,3.0,10.2,23.0,0.335,21.4,11.0,23.0,0.304,7.0,19.5,,-0.1,-0.043,Fabio Basili,Wake Forest
2022-23,6.2,2.0,10.8,7.0,-6.1,acc,-1.2,18.1,11.0,0.0,0.452,21.0,0.429,9.0,0.238,5.0,0.6,3.0,,,,74.0,-4.9,16.6,10.0,0.0,17.0,14.0,emmanuel-okorafor-1,22.0,25.0,Forward,0.0,0.0,louisville,0.048,1.0,1.0,1.0,17.3,21.0,0.471,17.6,5.0,20.0,0.4,8.0,20.1,,0.1,0.047,Emmanuel Okorafor,Wake Forest
2022-23,0.0,0.0,5.1,3.0,-4.7,acc,-0.1,16.3,9.0,0.0,0.353,17.0,0.294,5.0,0.118,2.0,1.0,2.0,,,,67.0,-4.6,1.8,1.0,-0.1,3.0,4.7,devin-ree-1,14.0,13.0,Forward,1.8,2.0,louisville,0.647,11.0,0.182,2.0,9.1,10.0,0.39,21.8,5.0,6.0,0.5,3.0,17.9,,-0.1,-0.054,Devin Ree,Wake Forest
2022-23,2.3,1.0,0.0,0.0,-6.1,acc,-1.9,10.6,7.0,0.0,0.25,8.0,0.25,2.0,0.25,2.0,0.5,1.0,,,,80.0,-4.2,10.7,7.0,0.0,10.0,2.7,zan-payne-1,5.0,9.0,Guard,0.0,0.0,louisville,0.375,3.0,0.0,0.0,10.7,14.0,0.279,10.1,1.0,5.0,0.4,2.0,6.5,,0.0,-0.012,Zan Payne,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-3.7,acc,2.3,30.4,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,4.0,-6.0,0.0,0.0,0.0,0.0,4.2,aidan-mccool-1,0.0,0.0,Guard,0.0,0.0,louisville,,0.0,,0.0,15.3,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.015,Aidan McCool,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-26.0,acc,-9.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,,7.0,-16.9,0.0,0.0,-0.1,0.0,-19.8,ashton-myles-devore-1,0.0,0.0,Guard,0.0,0.0,louisville,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.5,,-0.1,-0.34,Ashton Myles-Devore,Wake Forest
2022-23,18.4,108.0,1.5,14.0,5.8,acc,1.3,11.5,102.0,1.1,0.522,356.0,0.449,160.0,0.416,148.0,0.831,123.0,,,,1035.0,4.6,3.8,32.0,3.3,60.0,21.4,isaiah-wong-1,495.0,495.0,Guard,2.4,43.0,miami-fl,0.385,137.0,0.38,52.0,7.8,134.0,0.581,13.1,64.0,219.0,0.493,108.0,23.9,,4.4,0.171,Isaiah Wong,Wake Forest
2022-23,14.2,84.0,0.9,9.0,7.1,acc,1.3,13.5,124.0,1.2,0.582,340.0,0.538,183.0,0.288,98.0,0.776,76.0,,,,1072.0,5.8,7.8,67.0,3.8,48.0,23.0,jordan-miller-2,472.0,471.0,Guard,2.3,42.0,miami-fl,0.244,83.0,0.361,30.0,10.7,191.0,0.611,10.0,43.0,257.0,0.595,153.0,20.2,,5.0,0.187,Jordan Miller,Wake Forest
2022-23,8.2,40.0,5.0,42.0,5.7,acc,1.4,25.3,197.0,1.5,0.6,286.0,0.591,169.0,0.455,130.0,0.715,93.0,,,,910.0,4.3,15.5,113.0,3.2,96.0,26.8,norchad-omier-1,436.0,442.0,Forward,2.0,32.0,miami-fl,0.052,15.0,0.333,5.0,20.5,310.0,0.627,15.5,64.0,271.0,0.605,164.0,22.8,,4.7,0.207,Norchad Omier,Wake Forest
2022-23,14.2,73.0,0.6,5.0,3.7,acc,0.3,8.0,62.0,0.7,0.545,321.0,0.436,140.0,0.121,39.0,0.872,34.0,,,,905.0,3.5,2.3,17.0,1.9,46.0,16.1,nijel-pack-1,384.0,359.0,Guard,1.8,28.0,miami-fl,0.542,174.0,0.402,70.0,5.3,79.0,0.565,13.1,51.0,147.0,0.476,70.0,21.8,,2.6,0.117,Nijel Pack,Wake Forest
2022-23,10.4,44.0,1.2,8.0,3.5,acc,2.3,14.5,89.0,0.9,0.558,199.0,0.477,95.0,0.186,37.0,0.865,32.0,,,,716.0,1.2,2.3,13.0,1.3,65.0,16.0,wooga-poplar-1,254.0,236.0,Guard,2.9,36.0,miami-fl,0.402,80.0,0.4,32.0,8.6,102.0,0.586,14.3,36.0,119.0,0.529,63.0,17.8,,2.2,0.125,Wooga Poplar,Wake Forest
2022-23,15.8,64.0,1.9,11.0,1.6,acc,1.1,10.4,57.0,0.6,0.535,128.0,0.422,54.0,0.266,34.0,0.765,26.0,,,,638.0,0.5,2.0,10.0,0.8,51.0,11.3,bensley-joseph-1,163.0,176.0,Guard,1.5,17.0,miami-fl,0.594,76.0,0.382,29.0,6.3,67.0,0.565,21.7,40.0,52.0,0.481,25.0,14.6,,1.3,0.083,Bensley Joseph,Wake Forest
2022-23,15.5,37.0,0.6,2.0,2.4,acc,2.0,9.9,33.0,0.4,0.546,87.0,0.483,42.0,0.345,30.0,0.8,24.0,,,,389.0,0.4,1.0,3.0,0.5,20.0,13.9,harlond-beverly-1,119.0,120.0,Guard,2.8,19.0,miami-fl,0.414,36.0,0.306,11.0,5.6,36.0,0.588,21.1,27.0,51.0,0.608,31.0,16.6,,0.9,0.098,Harlond Beverly,Wake Forest
2022-23,4.9,9.0,1.1,3.0,-2.8,acc,-0.2,10.3,27.0,0.3,0.458,83.0,0.446,37.0,0.205,17.0,0.647,11.0,,,,306.0,-2.6,4.5,11.0,0.2,25.0,9.6,anthony-walker-7,87.0,83.0,Forward,1.5,8.0,miami-fl,0.229,19.0,0.105,2.0,7.5,38.0,0.478,12.5,13.0,64.0,0.547,35.0,17.2,,0.4,0.055,Anthony Walker,Wake Forest
2022-23,3.7,4.0,4.0,6.0,-0.4,acc,0.9,13.7,19.0,0.1,0.405,21.0,0.381,8.0,0.571,12.0,0.667,8.0,,,,162.0,-1.3,8.5,11.0,0.2,18.0,8.4,aj-casey-1,25.0,31.0,Forward,0.0,0.0,miami-fl,0.381,8.0,0.125,1.0,11.2,30.0,0.468,10.1,3.0,13.0,0.538,7.0,9.2,,0.3,0.075,AJ Casey,Wake Forest
2022-23,5.0,1.0,0.0,0.0,-6.3,acc,-4.5,9.7,3.0,0.0,0.441,17.0,0.353,6.0,0.294,5.0,0.4,2.0,,,,36.0,-1.8,6.9,2.0,0.0,2.0,11.4,christian-watson-1,17.0,16.0,Guard,0.0,0.0,miami-fl,0.412,7.0,0.429,3.0,8.4,5.0,0.439,4.9,1.0,10.0,0.3,3.0,28.6,,0.1,0.056,Christian Watson,Wake Forest
2022-23,0.0,0.0,5.7,2.0,-9.3,acc,0.7,12.3,4.0,0.1,0.429,7.0,0.429,3.0,1.0,7.0,0.429,3.0,,,,38.0,-10.1,13.1,4.0,0.0,12.0,7.0,favour-aire-1,9.0,10.0,Center,3.0,2.0,miami-fl,0.0,0.0,,0.0,12.7,8.0,0.436,22.5,3.0,7.0,0.429,3.0,17.7,,0.0,0.043,Favour Aire,Wake Forest
2022-23,10.2,1.0,7.2,1.0,0.0,acc,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,15.0,-0.1,0.0,0.0,0.0,0.0,8.2,jakai-robinson-1,2.0,2.0,Guard,0.0,0.0,miami-fl,0.0,0.0,,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,6.7,,0.0,0.032,Jakai Robinson,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-3.8,acc,-0.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-3.7,0.0,0.0,0.0,0.0,0.0,filippos-gkogkos-1,0.0,0.0,Guard,0.0,0.0,miami-fl,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.002,Filippos Gkogkos,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-6.5,acc,-3.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-3.4,0.0,0.0,0.0,0.0,0.0,danilo-jovanovich-1,0.0,0.0,Forward,0.0,0.0,miami-fl,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.002,Danilo Jovanovich,Wake Forest
2022-23,23.0,139.0,1.2,12.0,4.1,acc,0.6,10.2,97.0,1.4,0.463,520.0,0.377,196.0,0.265,138.0,0.696,96.0,,,,1108.0,3.5,2.1,22.0,2.3,78.0,18.8,terquavion-smith-1,578.0,580.0,Guard,2.5,48.0,north-carolina-state,0.512,266.0,0.338,90.0,6.0,119.0,0.494,11.1,73.0,254.0,0.417,106.0,29.3,,3.6,0.132,Terquavion Smith,Wake Forest
