,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,team
2022-23,16.6,95.0,0.0,0.0,0.4,acc,-1.8,8.2,84.0,0.4,0.503,439.0,0.403,177.0,0.223,98.0,0.857,84.0,,,,1109.0,2.2,0.6,6.0,1.9,31.0,15.6,joseph-girardiii-1,526.0,485.0,Guard,1.4,26.0,syracuse,0.526,231.0,0.381,88.0,4.6,90.0,0.542,13.8,78.0,208.0,0.428,89.0,25.9,,2.3,0.082,Joseph Girard III,Wake Forest
2022-23,27.3,148.0,0.5,4.0,2.2,acc,0.5,6.2,61.0,0.8,0.467,409.0,0.443,181.0,0.452,185.0,0.751,139.0,,,,1071.0,1.7,1.2,11.0,2.4,67.0,19.7,judah-mintz-1,521.0,531.0,Guard,3.2,59.0,syracuse,0.161,66.0,0.303,20.0,3.8,72.0,0.524,13.3,76.0,343.0,0.469,161.0,27.3,,3.2,0.119,Judah Mintz,Wake Forest
2022-23,9.6,50.0,10.5,87.0,6.6,acc,2.9,23.9,229.0,1.9,0.594,304.0,0.592,180.0,0.461,140.0,0.729,102.0,,,,1041.0,3.7,11.6,101.0,3.2,93.0,27.7,jesse-edwards-1,463.0,458.0,Center,2.5,44.0,syracuse,0.003,1.0,1.0,1.0,18.0,330.0,0.625,14.7,64.0,303.0,0.591,179.0,21.3,,5.1,0.196,Jesse Edwards,Wake Forest
2022-23,6.8,25.0,1.7,9.0,-0.2,acc,-0.2,13.9,86.0,0.6,0.497,190.0,0.447,85.0,0.211,40.0,0.65,26.0,,,,669.0,0.0,6.6,37.0,0.8,34.0,14.4,benny-williams-2,215.0,208.0,Forward,2.0,23.0,syracuse,0.253,48.0,0.396,19.0,10.4,123.0,0.514,12.2,29.0,142.0,0.465,66.0,18.1,,1.3,0.08,Benny Williams,Wake Forest
2022-23,3.9,13.0,1.7,8.0,-1.5,acc,-1.0,8.5,47.0,0.2,0.511,179.0,0.402,72.0,0.112,20.0,0.8,16.0,,,,599.0,-0.5,1.4,7.0,0.5,44.0,9.7,chris-bell-1,199.0,168.0,Forward,0.7,7.0,syracuse,0.631,113.0,0.345,39.0,5.1,54.0,0.528,10.9,23.0,66.0,0.5,33.0,18.0,,0.7,0.047,Chris Bell,Wake Forest
2022-23,7.8,25.0,3.2,15.0,4.6,acc,1.4,14.3,77.0,0.6,0.698,106.0,0.698,74.0,0.283,30.0,0.567,17.0,,,,585.0,3.2,11.4,56.0,1.4,29.0,20.2,maliq-brown-1,165.0,172.0,Forward,2.6,26.0,syracuse,0.0,0.0,,0.0,12.9,133.0,0.686,16.1,23.0,106.0,0.698,74.0,12.5,,2.1,0.142,Maliq Brown,Wake Forest
2022-23,6.6,19.0,1.6,6.0,1.4,acc,0.9,10.3,46.0,0.3,0.495,107.0,0.383,41.0,0.196,21.0,0.762,16.0,,,,484.0,0.5,1.5,6.0,0.6,26.0,11.6,justin-taylor-3,122.0,112.0,Guard,2.1,17.0,syracuse,0.57,61.0,0.393,24.0,6.1,52.0,0.521,5.6,7.0,46.0,0.37,17.0,13.1,,1.0,0.08,Justin Taylor,Wake Forest
2022-23,24.4,50.0,0.4,1.0,-0.3,acc,1.3,12.2,39.0,0.3,0.5,64.0,0.453,29.0,0.188,12.0,0.833,10.0,,,,347.0,-1.7,2.1,6.0,0.2,21.0,12.3,symir-torrence-1,74.0,92.0,Guard,2.9,17.0,syracuse,0.281,18.0,0.333,6.0,7.4,45.0,0.531,27.2,26.0,46.0,0.5,23.0,14.1,,0.6,0.064,Symir Torrence,Wake Forest
2022-23,9.0,10.0,1.4,2.0,-4.5,acc,0.4,11.1,19.0,0.2,0.354,41.0,0.341,14.0,0.366,15.0,0.867,13.0,,,,185.0,-4.9,7.7,12.0,0.0,25.0,8.6,quadir-copeland-1,42.0,49.0,Guard,2.8,9.0,syracuse,0.22,9.0,0.111,1.0,9.5,31.0,0.436,21.3,13.0,32.0,0.406,13.0,16.8,,0.2,0.033,Quadir Copeland,Wake Forest
2022-23,3.3,4.0,16.4,26.0,1.4,acc,4.6,15.3,28.0,0.3,0.462,26.0,0.462,12.0,0.192,5.0,0.6,3.0,,,,199.0,-3.2,11.4,19.0,0.2,38.0,14.0,mounir-hima-1,27.0,36.0,Center,2.1,7.0,syracuse,0.0,0.0,,0.0,13.4,47.0,0.476,17.5,6.0,26.0,0.462,12.0,8.8,,0.5,0.094,Mounir Hima,Wake Forest
2022-23,24.6,19.0,2.1,2.0,0.7,acc,1.6,12.5,14.0,0.1,0.455,11.0,0.455,5.0,0.636,7.0,0.571,4.0,,,,122.0,-0.9,10.7,11.0,0.1,12.0,11.9,johnbol-ajak-1,14.0,29.0,Center,1.9,4.0,syracuse,0.0,0.0,,0.0,11.6,25.0,0.489,38.6,9.0,11.0,0.455,5.0,9.7,,0.2,0.067,John Bol Ajak,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-35.4,acc,-6.0,18.1,1.0,0.0,0.0,3.0,0.0,0.0,1.333,4.0,0.5,2.0,,,,6.0,-29.4,0.0,0.0,-0.1,0.0,-19.7,anthony-clayton-1,2.0,2.0,Guard,9.8,1.0,syracuse,0.0,0.0,,0.0,9.5,1.0,0.204,29.0,2.0,3.0,0.0,0.0,58.6,,-0.1,-0.497,Anthony Clayton,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-13.5,acc,1.6,15.5,1.0,0.0,0.25,4.0,0.25,1.0,0.0,0.0,,0.0,,,,7.0,-15.1,0.0,0.0,-0.1,0.0,-2.6,niko-ruffin-1,2.0,2.0,Guard,8.4,1.0,syracuse,0.0,0.0,,0.0,8.1,1.0,0.25,20.0,1.0,4.0,0.25,1.0,36.4,,0.0,-0.209,Niko Ruffin,Wake Forest
2022-23,7.4,1.0,6.3,1.0,-5.5,acc,3.9,16.3,3.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,20.0,-9.4,0.0,0.0,0.0,7.0,0.8,peter-carey-1,0.0,1.0,Center,0.0,0.0,syracuse,,0.0,,0.0,8.5,3.0,,,0.0,0.0,,0.0,0.0,,0.0,0.051,Peter Carey,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-16.8,acc,-4.9,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,5.0,-11.9,0.0,0.0,0.0,0.0,-12.4,arthur-cordes-1,0.0,0.0,Guard,0.0,0.0,syracuse,,0.0,,0.0,0.0,0.0,,100.0,1.0,0.0,,0.0,10.2,,0.0,-0.22,Arthur Cordes,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-6.7,acc,-3.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-3.2,0.0,0.0,0.0,0.0,0.0,shane-feldman-1,0.0,0.0,Guard,0.0,0.0,syracuse,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,-0.014,Shane Feldman,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-7.3,acc,-4.8,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,-2.5,0.0,0.0,0.0,0.0,0.0,stephen-keating-1,0.0,0.0,Forward,0.0,0.0,syracuse,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,-0.014,Stephen Keating,Wake Forest
2022-23,10.4,42.0,1.6,11.0,5.4,acc,1.8,15.0,106.0,1.5,0.523,309.0,0.427,132.0,0.246,76.0,0.724,55.0,,,,895.0,3.6,2.5,18.0,1.7,44.0,17.9,armaan-franklin-1,378.0,326.0,Guard,1.9,27.0,virginia,0.502,155.0,0.381,59.0,8.7,124.0,0.548,7.5,28.0,154.0,0.474,73.0,23.6,,3.2,0.142,Armaan Franklin,Wake Forest
2022-23,6.2,20.0,2.5,15.0,4.1,acc,1.5,17.8,109.0,1.5,0.512,281.0,0.512,144.0,0.363,102.0,0.686,70.0,,,,776.0,2.6,9.7,60.0,1.7,51.0,22.0,jayden-gardner-1,358.0,328.0,Forward,2.3,28.0,virginia,0.007,2.0,0.0,0.0,13.7,169.0,0.543,8.6,31.0,279.0,0.516,144.0,26.4,,3.2,0.167,Jayden Gardner,Wake Forest
2022-23,33.9,169.0,0.5,4.0,4.5,acc,1.8,8.5,67.0,1.5,0.478,249.0,0.41,102.0,0.486,121.0,0.76,92.0,,,,1000.0,2.7,1.6,13.0,2.2,48.0,17.1,kihei-clark-1,330.0,379.0,Guard,2.1,33.0,virginia,0.378,94.0,0.362,34.0,5.0,80.0,0.538,16.1,59.0,155.0,0.439,68.0,20.7,,3.6,0.145,Kihei Clark,Wake Forest
2022-23,32.5,152.0,2.1,15.0,7.1,acc,4.3,9.9,73.0,1.8,0.465,229.0,0.406,93.0,0.341,78.0,0.782,61.0,,,,935.0,2.8,2.0,15.0,1.9,48.0,18.4,reece-beekman-1,274.0,322.0,Guard,3.4,50.0,virginia,0.314,72.0,0.375,27.0,5.9,88.0,0.515,13.1,40.0,157.0,0.42,66.0,18.6,,3.7,0.158,Reece Beekman,Wake Forest
2022-23,11.6,41.0,2.0,11.0,4.0,acc,2.9,18.7,106.0,1.4,0.5,187.0,0.412,77.0,0.294,55.0,0.509,28.0,,,,719.0,1.2,4.9,28.0,0.9,57.0,14.8,ben-vanderplas-1,215.0,209.0,Forward,2.1,24.0,virginia,0.583,109.0,0.303,33.0,11.7,134.0,0.504,8.6,20.0,78.0,0.564,44.0,18.4,,2.3,0.126,Ben Vander Plas,Wake Forest
2022-23,6.9,22.0,0.8,4.0,2.3,acc,1.3,12.0,61.0,0.9,0.558,163.0,0.417,68.0,0.129,21.0,0.714,15.0,,,,643.0,1.0,1.4,7.0,0.7,39.0,11.6,isaac-mckneely-1,197.0,163.0,Guard,1.2,12.0,virginia,0.712,116.0,0.397,46.0,6.7,68.0,0.569,10.8,21.0,47.0,0.468,22.0,17.1,,1.6,0.098,Isaac McKneely,Wake Forest
2022-23,7.7,17.0,10.3,37.0,8.0,acc,6.2,16.5,60.0,1.2,0.669,86.0,0.663,57.0,0.651,56.0,0.786,44.0,,,,461.0,1.8,7.6,28.0,1.4,66.0,23.9,kadin-shedrick-1,159.0,148.0,Forward,3.2,23.0,virginia,0.047,4.0,0.25,1.0,12.0,88.0,0.706,14.4,19.0,82.0,0.683,56.0,16.2,,2.6,0.222,Kadin Shedrick,Wake Forest
2022-23,3.9,7.0,10.3,28.0,3.5,acc,4.7,21.2,58.0,0.8,0.591,55.0,0.545,30.0,0.4,22.0,0.5,11.0,,,,347.0,-1.2,6.5,18.0,0.3,33.0,15.9,ryan-dunn-1,76.0,73.0,Guard,2.0,11.0,virginia,0.273,15.0,0.333,5.0,13.8,76.0,0.581,16.6,13.0,40.0,0.625,25.0,12.8,,1.2,0.135,Ryan Dunn,Wake Forest
2022-23,2.8,2.0,0.9,1.0,-2.6,acc,0.5,15.2,17.0,0.2,0.765,17.0,0.765,13.0,0.941,16.0,0.625,10.0,,,,142.0,-3.1,12.3,14.0,0.3,28.0,12.3,francisco-caffaro-1,36.0,37.0,Center,0.5,1.0,virginia,0.0,0.0,,0.0,13.8,31.0,0.732,24.5,8.0,17.0,0.765,13.0,13.0,,0.5,0.137,Francisco Caffaro,Wake Forest
2022-23,7.8,3.0,3.6,2.0,-6.9,acc,0.3,19.7,11.0,0.1,0.281,16.0,0.25,4.0,0.25,4.0,0.75,3.0,,,,71.0,-7.2,0.0,0.0,-0.1,5.0,3.4,taine-murray-1,12.0,12.0,Guard,0.0,0.0,virginia,0.688,11.0,0.091,1.0,9.8,11.0,0.335,10.1,2.0,5.0,0.6,3.0,15.9,,0.0,0.011,Taine Murray,Wake Forest
2022-23,30.8,4.0,0.0,0.0,-9.1,acc,-3.9,0.0,0.0,0.0,0.429,7.0,0.286,2.0,0.429,3.0,0.333,1.0,,,,25.0,-5.2,0.0,0.0,0.0,3.0,3.5,chase-coleman-1,7.0,8.0,Guard,0.0,0.0,virginia,0.714,5.0,0.4,2.0,0.0,0.0,0.415,19.2,2.0,2.0,0.0,0.0,23.7,,0.0,0.002,Chase Coleman,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-18.3,acc,-10.0,50.8,4.0,0.0,0.25,4.0,0.25,1.0,1.0,4.0,0.25,1.0,,,,10.0,-8.3,37.5,3.0,0.0,2.0,12.3,tristan-how-1,3.0,5.0,Forward,0.0,0.0,virginia,0.0,0.0,,0.0,44.1,7.0,0.254,0.0,0.0,4.0,0.25,1.0,33.5,,0.0,0.054,Tristan How,Wake Forest
2022-23,13.6,57.0,4.5,39.0,7.6,acc,1.0,16.6,131.0,1.1,0.604,396.0,0.523,207.0,0.225,89.0,0.708,63.0,,,,922.0,6.6,5.9,44.0,3.1,81.0,25.6,grant-basile-1,541.0,478.0,Forward,1.0,15.0,virginia-tech,0.412,163.0,0.393,64.0,11.4,175.0,0.617,11.1,55.0,233.0,0.614,143.0,28.5,,4.2,0.183,Grant Basile,Wake Forest
2022-23,20.0,125.0,0.5,6.0,2.5,acc,0.6,10.8,108.0,1.2,0.499,416.0,0.418,174.0,0.238,99.0,0.859,85.0,,,,1175.0,1.9,1.4,13.0,2.3,90.0,16.6,sean-pedulla-1,500.0,495.0,Guard,2.1,41.0,virginia-tech,0.457,190.0,0.353,67.0,6.2,121.0,0.54,13.0,69.0,226.0,0.473,107.0,24.1,,3.5,0.118,Sean Pedulla,Wake Forest
2022-23,27.4,150.0,2.6,26.0,7.3,acc,3.0,19.5,176.0,1.7,0.582,310.0,0.561,174.0,0.313,97.0,0.619,60.0,,,,1060.0,4.3,7.1,61.0,2.6,81.0,22.4,justyn-mutts-1,421.0,472.0,Forward,2.7,48.0,virginia-tech,0.126,39.0,0.333,13.0,13.4,237.0,0.591,20.2,90.0,271.0,0.594,161.0,22.4,,4.3,0.161,Justyn Mutts,Wake Forest
2022-23,12.0,69.0,0.4,4.0,3.7,acc,1.0,12.1,102.0,1.0,0.591,231.0,0.429,99.0,0.221,51.0,0.765,39.0,,,,989.0,2.6,1.0,8.0,2.1,52.0,15.0,hunter-cattoor-1,312.0,289.0,Guard,1.8,29.0,virginia-tech,0.766,177.0,0.424,75.0,6.7,110.0,0.611,9.6,27.0,54.0,0.444,24.0,15.2,,3.1,0.125,Hunter Cattoor,Wake Forest
2022-23,6.5,22.0,1.3,7.0,0.1,acc,0.0,7.3,37.0,0.4,0.433,171.0,0.374,64.0,0.14,24.0,0.875,21.0,,,,590.0,0.1,5.4,26.0,0.6,35.0,10.6,darius-maddox-2,169.0,168.0,Guard,1.1,11.0,virginia-tech,0.363,62.0,0.323,20.0,6.4,63.0,0.463,6.2,12.0,109.0,0.404,44.0,17.6,,1.0,0.068,Darius Maddox,Wake Forest
2022-23,9.9,21.0,3.8,15.0,4.3,acc,1.7,22.8,82.0,0.6,0.658,114.0,0.658,75.0,0.254,29.0,0.586,17.0,,,,421.0,2.5,9.6,33.0,1.2,53.0,22.1,lynn-kidd-1,167.0,159.0,Center,1.3,9.0,virginia-tech,0.0,0.0,,0.0,16.4,115.0,0.653,14.1,21.0,114.0,0.658,75.0,18.8,,1.8,0.171,Lynn Kidd,Wake Forest
2022-23,8.9,45.0,0.0,0.0,-2.0,acc,-0.1,8.9,62.0,0.5,0.417,139.0,0.353,49.0,0.216,30.0,0.8,24.0,,,,817.0,-1.8,2.4,16.0,0.5,44.0,6.7,mj-collins-1,140.0,154.0,Guard,0.7,10.0,virginia-tech,0.482,67.0,0.269,18.0,5.7,78.0,0.457,10.5,18.0,72.0,0.431,31.0,11.2,,1.0,0.048,MJ Collins,Wake Forest
2022-23,6.0,10.0,1.8,5.0,1.4,acc,0.4,15.1,38.0,0.3,0.654,52.0,0.654,34.0,1.269,66.0,0.742,49.0,,,,294.0,0.9,11.7,28.0,1.1,48.0,20.4,mylyjael-poteat-1,117.0,120.0,Forward,1.0,5.0,virginia-tech,0.0,0.0,,0.0,13.5,66.0,0.702,16.1,16.0,52.0,0.654,34.0,18.0,,1.4,0.193,Mylyjael Poteat,Wake Forest
2022-23,7.7,6.0,1.6,2.0,1.7,acc,1.0,16.4,19.0,0.2,0.467,45.0,0.333,15.0,0.222,10.0,0.8,8.0,,,,136.0,0.7,0.9,1.0,0.1,7.0,13.7,rodney-rice-2,50.0,45.0,Guard,2.6,6.0,virginia-tech,0.733,33.0,0.364,12.0,8.8,20.0,0.503,10.8,6.0,12.0,0.25,3.0,21.9,,0.3,0.086,Rodney Rice,Wake Forest
2022-23,3.5,4.0,1.2,2.0,-5.7,acc,-2.0,10.2,16.0,0.1,0.333,36.0,0.25,9.0,0.25,9.0,0.556,5.0,,,,183.0,-3.7,4.0,6.0,0.0,17.0,3.3,john-camden-1,29.0,31.0,Forward,0.0,0.0,virginia-tech,0.722,26.0,0.231,6.0,7.2,22.0,0.36,4.7,2.0,10.0,0.3,3.0,12.3,,0.1,0.017,John Camden,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-9.8,acc,-0.7,19.5,1.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,,,,6.0,-9.1,0.0,0.0,0.0,1.0,9.2,owyn-dawyot-1,2.0,1.0,Guard,0.0,0.0,virginia-tech,0.5,1.0,0.0,0.0,10.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,17.8,,0.0,0.065,Owyn Dawyot,Wake Forest
2022-23,23.5,4.0,0.0,0.0,-3.0,acc,-0.6,14.1,3.0,0.0,0.0,3.0,0.0,0.0,0.667,2.0,0.5,1.0,,,,25.0,-2.3,14.8,3.0,0.0,2.0,5.9,camden-johnson-1,1.0,5.0,Guard,0.0,0.0,virginia-tech,0.333,1.0,0.0,0.0,14.4,6.0,0.127,20.2,1.0,2.0,0.0,0.0,10.6,,0.0,0.025,Camden Johnson,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-28.9,acc,-10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,6.0,-18.9,0.0,0.0,-0.1,0.0,-26.0,michael-ward-2,0.0,0.0,Guard,0.0,0.0,virginia-tech,0.5,1.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,1.0,0.0,0.0,26.7,,-0.1,-0.423,Michael Ward,Wake Forest
2022-23,34.6,212.0,0.2,2.0,5.9,acc,1.0,9.4,100.0,1.3,0.515,436.0,0.427,186.0,0.484,211.0,0.82,173.0,,,,1210.0,5.0,1.4,14.0,3.8,74.0,21.8,tyree-appleby-1,622.0,679.0,Guard,2.7,58.0,wake-forest,0.491,214.0,0.36,77.0,5.5,114.0,0.58,17.4,113.0,222.0,0.491,109.0,27.5,,5.1,0.168,Tyree Appleby,Wake Forest
2022-23,17.3,94.0,0.5,5.0,1.8,acc,1.3,15.6,142.0,1.2,0.497,314.0,0.465,146.0,0.414,130.0,0.738,96.0,,,,1042.0,0.5,3.7,32.0,1.7,81.0,16.2,cameron-hildreth-1,408.0,424.0,Guard,2.2,41.0,wake-forest,0.194,61.0,0.328,20.0,9.8,174.0,0.543,16.5,74.0,253.0,0.498,126.0,22.1,,2.9,0.11,Cameron Hildreth,Wake Forest
2022-23,5.1,16.0,1.2,7.0,6.3,acc,0.5,16.0,91.0,0.8,0.58,280.0,0.425,119.0,0.136,38.0,0.868,33.0,,,,651.0,5.7,1.3,7.0,1.5,49.0,20.1,damari-monsanto-1,358.0,292.0,Forward,2.3,26.0,wake-forest,0.768,215.0,0.405,87.0,8.8,98.0,0.601,9.4,31.0,65.0,0.492,32.0,25.9,,2.3,0.141,Damari Monsanto,Wake Forest
2022-23,6.9,38.0,3.2,31.0,3.2,acc,1.4,15.4,140.0,1.2,0.549,274.0,0.489,134.0,0.241,66.0,0.773,51.0,,,,1039.0,1.8,6.6,57.0,1.8,82.0,16.1,andrew-carr-2,352.0,347.0,Forward,1.8,32.0,wake-forest,0.387,106.0,0.311,33.0,11.1,197.0,0.576,13.6,48.0,168.0,0.601,101.0,17.4,,3.1,0.118,Andrew Carr,Wake Forest
2022-23,4.9,22.0,0.0,0.0,0.2,acc,-0.6,7.2,52.0,0.4,0.511,232.0,0.388,90.0,0.168,39.0,0.872,34.0,,,,823.0,0.8,1.3,9.0,0.9,33.0,9.9,daivien-williamson-1,271.0,239.0,Guard,0.7,10.0,wake-forest,0.638,148.0,0.385,57.0,4.3,61.0,0.541,10.1,28.0,84.0,0.393,33.0,17.3,,1.3,0.063,Daivien Williamson,Wake Forest
2022-23,3.6,10.0,1.2,6.0,4.3,acc,0.9,19.9,95.0,0.5,0.883,94.0,0.883,83.0,0.457,43.0,0.419,18.0,,,,546.0,3.4,7.0,32.0,1.7,53.0,19.3,matthew-marsh-1,184.0,158.0,Forward,0.5,5.0,wake-forest,0.0,0.0,,0.0,13.6,127.0,0.804,8.8,11.0,94.0,0.883,83.0,11.8,,2.3,0.165,Matthew Marsh,Wake Forest
2022-23,6.7,26.0,3.2,20.0,0.9,acc,1.2,19.4,115.0,0.8,0.5,150.0,0.407,61.0,0.233,35.0,0.743,26.0,,,,678.0,-0.3,6.2,35.0,0.6,65.0,12.0,bobi-klintman-1,176.0,184.0,Forward,1.3,15.0,wake-forest,0.507,76.0,0.368,28.0,13.0,150.0,0.528,16.1,32.0,74.0,0.446,33.0,15.0,,1.5,0.086,Bobi Klintman,Wake Forest
2022-23,2.1,3.0,5.4,13.0,-2.5,acc,0.7,14.4,33.0,0.3,0.757,37.0,0.757,28.0,0.784,29.0,0.345,10.0,,,,261.0,-3.2,9.2,20.0,0.2,45.0,11.1,davion-bradford-1,66.0,65.0,Forward,0.2,1.0,wake-forest,0.0,0.0,,0.0,11.9,53.0,0.65,25.1,17.0,37.0,0.757,28.0,13.3,,0.5,0.077,Davion Bradford,Wake Forest
2022-23,2.8,3.0,1.2,2.0,-1.9,acc,1.0,10.0,16.0,0.2,0.417,36.0,0.361,13.0,0.389,14.0,0.643,9.0,,,,183.0,-2.9,6.6,10.0,0.1,26.0,7.7,zach-keller-1,39.0,42.0,Forward,2.2,7.0,wake-forest,0.556,20.0,0.2,4.0,8.3,26.0,0.457,12.3,6.0,16.0,0.563,9.0,13.6,,0.3,0.058,Zach Keller,Wake Forest
2022-23,15.3,13.0,1.5,2.0,-2.6,acc,0.8,8.9,11.0,0.1,0.406,32.0,0.281,9.0,0.0,0.0,,0.0,,,,142.0,-3.4,0.8,1.0,-0.1,13.0,5.0,lucas-taylor-1,26.0,30.0,Guard,1.6,4.0,wake-forest,0.625,20.0,0.4,8.0,4.9,12.0,0.406,20.0,8.0,12.0,0.083,1.0,14.4,,0.1,0.015,Lucas Taylor,Wake Forest
2022-23,17.9,5.0,2.2,1.0,-13.6,acc,-5.3,11.4,5.0,0.0,0.367,15.0,0.333,5.0,0.533,8.0,0.875,7.0,,,,50.0,-8.3,4.8,2.0,-0.1,4.0,4.1,jao-ituka-1,18.0,20.0,Guard,0.0,0.0,wake-forest,0.2,3.0,0.333,1.0,8.2,7.0,0.479,34.7,10.0,12.0,0.333,4.0,29.5,,-0.1,-0.061,Jao Ituka,Wake Forest
2022-23,0.0,0.0,0.0,0.0,22.0,acc,1.1,45.7,2.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,,0.0,,,,5.0,21.0,24.0,1.0,0.1,0.0,74.9,grant-vanbeveren-1,6.0,3.0,Forward,0.0,0.0,wake-forest,0.0,0.0,,0.0,35.1,3.0,1.0,0.0,0.0,3.0,1.0,3.0,30.7,,0.1,0.488,Grant Van Beveren,Wake Forest
2022-23,27.6,1.0,15.6,1.0,3.1,acc,1.9,0.0,0.0,0.0,0.5,2.0,0.5,1.0,0.0,0.0,,0.0,,,,7.0,1.2,17.2,1.0,0.0,2.0,21.4,rj-kennah-1,2.0,3.0,Guard,0.0,0.0,wake-forest,0.0,0.0,,0.0,8.4,1.0,0.5,0.0,0.0,2.0,0.5,1.0,14.6,,0.0,0.203,RJ Kennah,Wake Forest
2022-23,30.3,1.0,0.0,0.0,-55.4,acc,-19.3,22.9,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,,,,5.0,-36.1,0.0,0.0,-0.1,0.0,-36.4,kevin-dunn-2,0.0,1.0,Guard,0.0,0.0,wake-forest,0.75,3.0,0.0,0.0,11.7,1.0,0.0,20.0,1.0,1.0,0.0,0.0,51.2,,-0.1,-0.675,Kevin Dunn,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-9.4,acc,-2.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,5.0,-7.3,0.0,0.0,0.0,1.0,-3.3,owen-kmety-1,0.0,0.0,Forward,0.0,0.0,wake-forest,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.007,Owen Kmety,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-25.5,acc,-7.3,22.9,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,5.0,-18.3,0.0,0.0,-0.1,0.0,-20.9,xiaolong-xu-1,0.0,0.0,Guard,0.0,0.0,wake-forest,,0.0,,0.0,11.7,1.0,,100.0,2.0,0.0,,0.0,20.5,,0.0,-0.367,Xiaolong Xu,Wake Forest
